user_id,region,country,subscription_plan,months_subscribed,usage_frequency,feature_adoption,failed_payments,support_tickets,last_active_days_ago,prompt_volume,api_or_app,renewal_behavior
NMC004278,Europe,Germany,Pro,25,23,10,1,4,2,1132,App,Renewed
NMC004279,Africa,Ghana,Business,6,30,7,1,2,0,7230,API,Renewed
NMC004280,Asia,Singapore,Pro,7,27,9,1,1,1,2465,App,Skipped
NMC004281,Africa,Senegal,Pro,16,26,6,1,2,1,1117,App,Downgraded
NMC004282,Africa,Kenya,Business,43,30,8,0,2,0,4306,App,Renewed
NMC004283,North America,United States,Free,12,12,4,0,2,16,100,App,Skipped
NMC004284,Africa,Ghana,Business,33,24,9,1,7,4,2896,App,Renewed
NMC004285,Europe,United Kingdom,Pro,15,22,5,0,1,3,853,API,Renewed
NMC004286,Africa,Ghana,Pro,23,17,9,0,2,8,1098,App,Renewed
NMC004287,Latin America,Brazil,Business,27,21,10,0,2,7,3174,App,Renewed
NMC004288,Europe,France,Business,19,29,4,1,4,1,4360,API,Renewed
NMC004289,Europe,United Kingdom,Pro,21,22,10,0,0,2,2137,API,Renewed
NMC004290,Africa,Nigeria,Pro,9,21,4,0,1,1,811,API,Downgraded
NMC004291,Asia,Indonesia,Free,14,17,4,0,0,7,141,App,Downgraded
NMC004292,Asia,India,Pro,14,24,9,0,0,1,580,App,Renewed
NMC004293,North America,Canada,Pro,21,23,6,0,1,4,2084,App,Downgraded
NMC004294,Africa,Ghana,Business,31,27,7,1,2,0,2377,App,Skipped
NMC004295,Europe,Italy,Pro,11,24,7,0,1,2,1495,API,Renewed
NMC004296,Africa,Rwanda,Free,2,15,3,0,1,13,275,App,Downgraded
NMC004297,North America,United States,Pro,25,17,7,0,2,7,1520,App,Skipped
NMC004298,Europe,Germany,Pro,12,17,9,0,0,6,1385,API,Downgraded
NMC004299,North America,United States,Free,10,8,5,0,0,5,207,App,Renewed
NMC004300,Europe,Netherlands,Business,22,19,10,0,3,11,5982,API,Renewed
NMC004301,Asia,Japan,Free,17,9,4,0,1,39,258,API,Renewed
NMC004302,Africa,Nigeria,Pro,30,23,8,1,0,14,1655,API,Renewed
NMC004303,Africa,Uganda,Pro,19,22,8,0,0,4,1793,App,Renewed
NMC004304,Africa,Tanzania,Business,20,22,7,1,2,7,2280,App,Renewed
NMC004305,North America,United States,Pro,25,19,8,0,0,16,1379,App,Renewed
NMC004306,North America,United States,Pro,24,21,6,0,2,7,1443,App,Renewed
NMC004307,North America,United States,Business,22,27,10,0,3,1,7268,API,Skipped
NMC004308,Africa,Nigeria,Business,45,20,9,0,2,2,3165,App,Renewed
NMC004309,Africa,Senegal,Pro,8,19,6,0,1,8,1117,App,Downgraded
NMC004310,North America,Mexico,Pro,28,22,8,0,1,4,2289,API,Renewed
NMC004311,Europe,United Kingdom,Free,5,11,3,0,0,17,139,API,Skipped
NMC004312,North America,Canada,Free,23,4,4,0,0,80,90,App,Skipped
NMC004313,North America,United States,Free,7,18,5,0,0,14,277,App,Skipped
NMC004314,Africa,Uganda,Pro,12,12,4,2,0,8,322,App,Downgraded
NMC004315,North America,United States,Business,27,21,7,0,0,2,1026,API,Renewed
NMC004316,Africa,Côte d’Ivoire,Pro,13,20,8,1,0,3,1357,App,Renewed
NMC004317,North America,Mexico,Business,27,19,10,0,3,16,3918,API,Renewed
NMC004318,North America,United States,Business,17,17,5,0,7,6,2955,API,Renewed
NMC004319,Latin America,Brazil,Business,6,25,7,0,6,4,5816,API,Renewed
NMC004320,North America,Mexico,Pro,14,26,8,1,1,4,2340,API,Renewed
NMC004321,Africa,Morocco,Pro,29,17,7,1,2,2,1766,API,Downgraded
NMC004322,Asia,India,Free,1,14,2,0,1,7,155,App,Skipped
NMC004323,Latin America,Brazil,Business,38,28,10,0,2,1,7639,API,Renewed
NMC004324,Europe,France,Pro,19,26,3,0,2,2,1351,API,Skipped
NMC004325,Africa,Nigeria,Free,6,5,4,0,1,42,146,App,Downgraded
NMC004326,Africa,Nigeria,Pro,10,12,6,0,1,10,635,API,Downgraded
NMC004327,Africa,Kenya,Pro,13,19,6,0,1,16,1464,App,Downgraded
NMC004328,North America,Canada,Business,39,22,10,0,3,3,4657,App,Renewed
NMC004329,Africa,Egypt,Business,48,17,7,0,7,24,2972,App,Renewed
NMC004330,Africa,Ghana,Pro,46,28,6,1,1,1,554,App,Downgraded
NMC004331,Africa,Ghana,Free,17,10,6,0,0,11,129,App,Renewed
NMC004332,Africa,Ghana,Pro,37,14,4,0,0,1,1338,API,Renewed
NMC004333,Europe,Germany,Free,19,15,7,0,1,7,131,App,Skipped
NMC004334,Europe,Netherlands,Pro,21,20,6,0,0,1,1099,API,Downgraded
NMC004335,Europe,United Kingdom,Business,30,21,8,1,3,4,5140,API,Renewed
NMC004336,Asia,Indonesia,Pro,35,28,9,0,1,1,2114,App,Downgraded
NMC004337,Africa,Tanzania,Pro,7,18,4,0,4,6,704,App,Renewed
NMC004338,North America,Canada,Free,15,14,6,0,3,17,248,App,Renewed
NMC004339,Europe,United Kingdom,Business,33,28,9,0,1,1,5770,API,Renewed
NMC004340,North America,Canada,Free,3,10,2,0,1,27,194,App,Downgraded
NMC004341,North America,United States,Business,15,18,9,0,2,15,3304,API,Renewed
NMC004342,Africa,Kenya,Business,17,21,6,1,3,1,4566,App,Downgraded
NMC004343,Africa,Nigeria,Free,22,15,2,0,1,12,163,App,Skipped
NMC004344,North America,United States,Pro,6,22,8,0,0,6,1499,App,Renewed
NMC004345,North America,Canada,Free,7,9,6,0,1,16,274,API,Renewed
NMC004346,North America,United States,Pro,5,18,7,0,2,12,1429,API,Renewed
NMC004347,Europe,Spain,Pro,4,29,7,1,2,1,2463,API,Renewed
NMC004348,North America,United States,Free,9,11,6,0,1,9,194,API,Downgraded
NMC004349,North America,United States,Free,7,18,6,0,0,3,257,App,Skipped
NMC004350,Europe,Italy,Pro,10,20,10,1,0,9,1406,API,Downgraded
NMC004351,Africa,Ghana,Free,28,16,2,0,0,3,126,App,Downgraded
NMC004352,Europe,Sweden,Pro,23,16,9,0,0,6,1017,App,Skipped
NMC004353,Asia,India,Pro,8,14,8,0,1,11,1104,API,Renewed
NMC004354,Asia,Philippines,Free,9,11,3,0,3,63,77,App,Renewed
NMC004355,Africa,Kenya,Free,13,8,3,0,2,10,217,App,Skipped
NMC004356,North America,United States,Business,47,29,10,0,3,2,4672,API,Renewed
NMC004357,Africa,Morocco,Business,19,30,9,0,1,0,4831,API,Downgraded
NMC004358,Africa,Kenya,Pro,13,14,7,1,4,2,1048,App,Renewed
NMC004359,Africa,Botswana,Business,48,21,8,0,2,3,4315,API,Renewed
NMC004360,North America,United States,Pro,15,14,5,1,0,19,582,App,Renewed
NMC004361,Africa,Morocco,Pro,17,17,6,0,0,4,1767,API,Downgraded
NMC004362,Europe,Sweden,Business,21,14,10,0,2,11,4661,API,Renewed
NMC004363,Europe,France,Free,6,14,5,0,1,23,225,App,Skipped
NMC004364,Africa,Tanzania,Pro,5,11,8,2,1,8,691,App,Renewed
NMC004365,Africa,Tanzania,Pro,5,10,6,0,0,11,645,App,Skipped
NMC004366,Europe,Spain,Pro,26,30,7,0,2,0,542,App,Renewed
NMC004367,Africa,Kenya,Pro,1,19,6,0,0,9,1963,App,Downgraded
NMC004368,Africa,Morocco,Free,10,11,3,0,2,49,118,App,Skipped
NMC004369,Africa,Nigeria,Pro,9,25,5,2,0,5,1778,App,Skipped
NMC004370,North America,Mexico,Business,22,27,10,0,2,1,4470,API,Renewed
NMC004371,Asia,Philippines,Pro,35,17,5,0,3,11,1153,API,Renewed
NMC004372,Africa,Tanzania,Business,11,19,8,0,3,15,3301,App,Downgraded
NMC004373,Africa,Egypt,Pro,30,18,7,0,1,3,1037,API,Renewed
NMC004374,Africa,Uganda,Free,6,5,5,0,1,30,110,App,Skipped
NMC004375,Africa,Tanzania,Pro,37,19,6,0,2,3,1234,App,Renewed
NMC004376,North America,Mexico,Pro,14,19,7,0,1,4,1913,API,Downgraded
NMC004377,Europe,Germany,Free,13,11,4,0,1,17,62,App,Downgraded
NMC004378,North America,Mexico,Free,18,3,5,0,1,80,36,App,Skipped
NMC004379,North America,United States,Business,11,30,8,0,1,1,4267,API,Downgraded
NMC004380,Europe,Netherlands,Pro,48,14,6,1,1,7,1870,API,Renewed
NMC004381,Africa,Ghana,Business,13,15,9,0,1,8,4122,API,Skipped
NMC004382,Europe,Spain,Free,1,4,5,0,2,38,132,API,Skipped
NMC004383,Europe,United Kingdom,Free,12,14,5,0,0,18,191,App,Skipped
NMC004384,North America,Canada,Pro,23,26,7,0,1,2,1136,App,Renewed
NMC004385,Africa,Uganda,Free,5,5,3,0,3,17,138,App,Renewed
NMC004386,Europe,France,Business,11,24,9,0,6,3,2605,App,Renewed
NMC004387,Africa,Nigeria,Pro,39,21,5,0,0,1,1818,API,Skipped
NMC004388,Africa,Uganda,Pro,6,24,6,1,0,8,1044,App,Renewed
NMC004389,North America,United States,Pro,26,19,8,1,0,7,1087,App,Downgraded
NMC004390,Asia,Singapore,Pro,13,12,3,0,1,13,734,App,Renewed
NMC004391,Oceania,Australia,Pro,11,20,5,0,2,3,1633,App,Renewed
NMC004392,Africa,Kenya,Business,11,17,6,1,1,6,3617,API,Renewed
NMC004393,Africa,Uganda,Free,11,6,5,0,1,21,122,App,Downgraded
NMC004394,North America,United States,Free,10,8,4,0,1,10,177,App,Renewed
NMC004395,North America,United States,Business,18,17,8,0,4,2,2576,API,Renewed
NMC004396,Europe,Germany,Pro,21,30,5,0,0,3,1101,App,Renewed
NMC004397,Africa,Côte d’Ivoire,Pro,24,17,8,0,2,10,1624,API,Renewed
NMC004398,North America,United States,Free,13,13,8,0,1,12,252,App,Renewed
NMC004399,Asia,United Arab Emirates,Pro,13,11,7,0,0,18,611,App,Renewed
NMC004400,North America,Canada,Free,8,13,5,0,2,26,267,App,Renewed
NMC004401,Asia,Japan,Pro,4,28,7,0,1,2,1657,App,Renewed
NMC004402,Asia,United Arab Emirates,Pro,17,15,8,0,0,23,1448,App,Renewed
NMC004403,Oceania,Australia,Pro,22,14,7,0,1,7,419,App,Skipped
NMC004404,Europe,United Kingdom,Free,10,17,6,0,2,23,255,API,Downgraded
NMC004405,North America,United States,Business,4,21,7,0,1,2,2343,App,Renewed
NMC004406,Latin America,Brazil,Pro,9,30,6,1,2,3,1135,App,Renewed
NMC004407,North America,United States,Business,11,20,9,0,1,3,3016,App,Downgraded
NMC004408,Africa,Morocco,Business,48,21,10,1,4,5,4539,API,Skipped
NMC004409,Latin America,Brazil,Pro,11,25,9,1,1,1,2232,API,Skipped
NMC004410,Africa,Egypt,Pro,18,15,4,1,2,2,936,App,Renewed
NMC004411,North America,Mexico,Pro,17,22,10,0,0,0,1070,App,Renewed
NMC004412,Africa,Nigeria,Business,48,24,7,1,2,3,2434,API,Skipped
NMC004413,Europe,Sweden,Free,11,12,5,0,2,7,216,App,Downgraded
NMC004414,Latin America,Peru,Pro,2,19,6,0,0,25,2042,API,Renewed
NMC004415,Asia,India,Business,48,26,8,0,3,2,3581,App,Renewed
NMC004416,Africa,South Africa,Free,5,13,3,0,1,14,208,API,Renewed
NMC004417,Africa,Ghana,Pro,10,19,9,0,1,5,1156,App,Downgraded
NMC004418,North America,United States,Pro,12,16,7,1,0,17,908,App,Downgraded
NMC004419,North America,Canada,Pro,19,25,9,0,0,5,1573,App,Renewed
NMC004420,Europe,Germany,Business,21,25,8,1,0,1,4998,API,Skipped
NMC004421,Europe,Netherlands,Business,9,24,10,0,2,1,6367,API,Renewed
NMC004422,Asia,Indonesia,Free,7,25,5,0,1,4,233,App,Skipped
NMC004423,Africa,Ghana,Business,36,22,8,1,5,2,5056,API,Renewed
NMC004424,Africa,Ghana,Pro,15,21,8,1,3,6,1718,API,Downgraded
NMC004425,North America,United States,Free,4,17,3,0,0,4,136,App,Skipped
NMC004426,Africa,Rwanda,Pro,9,8,4,0,1,4,869,API,Downgraded
NMC004427,Europe,Sweden,Business,48,28,9,0,4,3,6009,App,Renewed
NMC004428,Africa,Rwanda,Free,3,0,1,0,1,37,56,App,Skipped
NMC004429,Africa,Ghana,Pro,48,22,6,0,1,1,1363,App,Renewed
NMC004430,North America,United States,Free,11,9,8,0,1,4,277,App,Renewed
NMC004431,North America,United States,Free,9,13,3,0,1,17,207,App,Downgraded
NMC004432,Oceania,Australia,Business,42,26,10,0,3,3,2724,App,Renewed
NMC004433,North America,United States,Free,3,11,7,0,0,13,386,API,Downgraded
NMC004434,North America,Mexico,Free,11,16,5,0,2,2,199,App,Renewed
NMC004435,Latin America,Brazil,Pro,18,28,4,0,2,2,1595,App,Renewed
NMC004436,North America,United States,Business,25,30,5,0,2,1,3163,App,Renewed
NMC004437,Africa,Rwanda,Pro,16,23,7,0,1,8,1899,API,Renewed
NMC004438,Europe,Germany,Free,11,9,4,0,0,5,152,App,Renewed
NMC004439,Europe,Germany,Business,39,24,6,1,4,1,3517,API,Renewed
NMC004440,Asia,Philippines,Pro,12,16,9,0,1,2,1666,App,Renewed
NMC004441,Europe,Spain,Pro,17,16,7,0,3,11,1296,App,Renewed
NMC004442,Africa,Ghana,Free,5,19,8,0,1,2,341,App,Renewed
NMC004443,Africa,Ghana,Pro,33,17,8,0,2,12,1425,App,Renewed
NMC004444,Africa,Ghana,Pro,21,23,5,1,0,2,1442,API,Skipped
NMC004445,Europe,Netherlands,Free,13,14,3,0,1,5,283,API,Skipped
NMC004446,Europe,Italy,Pro,21,9,6,1,0,11,913,API,Renewed
NMC004447,Africa,Rwanda,Pro,36,23,6,0,0,7,672,App,Renewed
NMC004448,North America,United States,Pro,28,28,6,0,0,1,1005,App,Renewed
NMC004449,Africa,Tanzania,Pro,30,28,6,1,0,1,1383,App,Renewed
NMC004450,Europe,Germany,Pro,18,30,7,0,0,1,1278,App,Renewed
NMC004451,Africa,Morocco,Pro,25,16,8,1,1,8,1094,App,Renewed
NMC004452,Africa,Rwanda,Free,36,12,4,0,1,22,159,App,Downgraded
NMC004453,Africa,Rwanda,Pro,19,26,6,0,0,2,1190,App,Renewed
NMC004454,Oceania,Australia,Free,10,9,3,0,1,8,126,App,Skipped
NMC004455,Asia,United Arab Emirates,Business,14,22,7,0,3,5,5370,API,Renewed
NMC004456,North America,Mexico,Pro,21,23,8,0,0,7,2349,API,Renewed
NMC004457,Africa,Kenya,Pro,24,22,5,1,0,2,984,App,Renewed
NMC004458,Africa,Tanzania,Business,35,22,10,0,1,1,2733,App,Renewed
NMC004459,North America,United States,Business,9,21,7,1,1,2,3396,API,Renewed
NMC004460,Africa,South Africa,Free,6,13,1,0,3,8,164,App,Skipped
NMC004461,Asia,United Arab Emirates,Pro,2,24,6,0,1,2,1132,App,Renewed
NMC004462,North America,Canada,Pro,14,24,6,0,2,1,1651,App,Downgraded
NMC004463,Asia,United Arab Emirates,Pro,9,17,6,1,1,13,1709,API,Downgraded
NMC004464,Africa,South Africa,Pro,38,21,7,2,1,4,770,App,Skipped
NMC004465,Africa,South Africa,Free,8,3,7,0,2,87,156,App,Downgraded
NMC004466,Europe,France,Pro,15,25,8,0,0,2,2032,API,Skipped
NMC004467,Latin America,Peru,Free,19,20,4,0,2,5,172,App,Skipped
NMC004468,North America,United States,Free,19,5,4,0,3,13,118,App,Skipped
NMC004469,North America,United States,Free,6,17,3,0,2,23,200,App,Renewed
NMC004470,Africa,Morocco,Free,12,11,3,0,0,28,113,App,Downgraded
NMC004471,Africa,Kenya,Pro,38,20,7,2,0,5,1164,API,Skipped
NMC004472,North America,United States,Business,19,22,9,0,6,2,2770,App,Renewed
NMC004473,North America,Canada,Pro,18,21,6,0,0,5,1053,API,Skipped
NMC004474,Africa,Nigeria,Free,12,14,2,0,2,8,152,App,Skipped
NMC004475,Europe,United Kingdom,Free,9,10,5,0,0,17,207,App,Renewed
NMC004476,Africa,Nigeria,Free,6,14,1,0,2,10,113,App,Skipped
NMC004477,Europe,Netherlands,Business,32,30,7,0,2,3,4875,API,Renewed
NMC004478,Africa,Uganda,Pro,22,16,8,1,1,18,1591,App,Renewed
NMC004479,Africa,Rwanda,Free,10,6,4,0,1,22,105,App,Skipped
NMC004480,North America,Mexico,Free,2,9,1,0,1,40,119,App,Skipped
NMC004481,North America,United States,Pro,7,25,5,0,1,1,1454,App,Downgraded
NMC004482,North America,United States,Business,25,29,7,0,3,1,5658,API,Renewed
NMC004483,Asia,Indonesia,Free,16,12,6,0,2,7,232,App,Renewed
NMC004484,Asia,United Arab Emirates,Free,11,18,6,0,1,5,169,App,Skipped
NMC004485,Africa,Morocco,Free,2,13,4,0,1,12,165,API,Renewed
NMC004486,North America,Mexico,Pro,18,21,10,0,0,3,1603,App,Downgraded
NMC004487,Europe,Spain,Free,7,16,1,0,2,14,201,App,Downgraded
NMC004488,Africa,Egypt,Pro,5,22,8,0,0,4,1154,App,Renewed
NMC004489,North America,Canada,Pro,40,18,8,0,1,26,625,App,Renewed
NMC004490,Africa,Côte d’Ivoire,Pro,8,20,4,1,1,8,932,App,Renewed
NMC004491,Africa,Uganda,Business,6,16,7,0,2,5,3718,App,Renewed
NMC004492,North America,United States,Pro,26,26,9,0,2,2,2756,API,Renewed
NMC004493,North America,United States,Pro,27,26,9,0,2,2,1495,App,Renewed
NMC004494,Africa,Uganda,Free,6,9,4,0,3,4,180,App,Skipped
NMC004495,Asia,India,Free,7,4,8,0,0,10,79,App,Skipped
NMC004496,Latin America,Colombia,Free,9,2,3,0,1,31,143,App,Skipped
NMC004497,North America,United States,Pro,11,20,9,0,0,7,1126,API,Renewed
NMC004498,North America,United States,Pro,48,25,7,0,1,5,1761,App,Renewed
NMC004499,Africa,Nigeria,Free,5,8,8,0,2,7,364,App,Skipped
NMC004500,North America,United States,Pro,16,16,6,0,0,19,1120,App,Renewed
NMC004501,Europe,United Kingdom,Pro,14,23,7,1,0,3,1958,API,Renewed
NMC004502,North America,United States,Pro,2,16,7,0,0,20,1545,App,Skipped
NMC004503,Africa,Rwanda,Business,24,22,6,0,0,2,1904,App,Downgraded
NMC004504,Europe,Netherlands,Pro,3,17,5,0,2,1,741,API,Renewed
NMC004505,Latin America,Chile,Free,15,8,4,0,1,19,128,App,Skipped
NMC004506,North America,Canada,Pro,20,14,8,1,0,22,899,App,Renewed
NMC004507,Europe,Italy,Pro,31,19,9,2,0,6,1945,App,Skipped
NMC004508,Africa,Côte d’Ivoire,Pro,18,15,7,1,0,17,1492,API,Renewed
NMC004509,North America,United States,Free,9,11,1,0,1,23,77,App,Renewed
NMC004510,North America,United States,Business,48,30,8,0,1,2,3334,API,Renewed
NMC004511,Africa,South Africa,Pro,23,17,7,0,0,4,1724,API,Renewed
NMC004512,Africa,Kenya,Business,12,19,9,0,1,7,3361,API,Renewed
NMC004513,North America,Canada,Free,2,15,4,0,1,5,105,App,Skipped
NMC004514,North America,Mexico,Pro,9,30,9,0,0,1,3499,API,Renewed
NMC004515,Africa,Egypt,Free,1,7,2,0,1,21,30,App,Skipped
NMC004516,Europe,Italy,Free,10,12,2,0,1,3,157,App,Renewed
NMC004517,Africa,Egypt,Pro,15,27,7,0,2,2,2057,API,Renewed
NMC004518,Latin America,Peru,Pro,44,28,7,1,1,1,2071,App,Downgraded
NMC004519,Africa,South Africa,Business,28,24,9,2,3,1,4086,App,Downgraded
NMC004520,Africa,Ghana,Business,48,20,5,0,2,3,3299,App,Renewed
NMC004521,Latin America,Brazil,Business,15,24,5,1,3,2,4180,API,Renewed
NMC004522,North America,United States,Pro,4,12,4,0,1,4,956,API,Renewed
NMC004523,Europe,Germany,Free,3,7,3,0,0,17,159,App,Downgraded
NMC004524,Africa,Tanzania,Free,1,14,5,0,0,12,162,App,Renewed
NMC004525,Europe,United Kingdom,Pro,30,28,7,1,0,2,845,App,Renewed
NMC004526,Africa,Uganda,Pro,12,13,6,0,0,8,808,API,Downgraded
NMC004527,Latin America,Peru,Pro,22,16,6,1,2,1,636,App,Renewed
NMC004528,North America,Canada,Business,20,28,9,0,3,5,6400,API,Renewed
NMC004529,Oceania,New Zealand,Pro,20,19,9,0,4,7,1581,App,Renewed
NMC004530,Africa,Côte d’Ivoire,Pro,32,16,6,2,0,1,1450,API,Skipped
NMC004531,Africa,Kenya,Pro,35,21,6,1,2,6,1416,API,Renewed
NMC004532,Africa,Uganda,Free,7,7,1,0,2,45,125,API,Skipped
NMC004533,Europe,Netherlands,Free,12,7,7,0,1,9,128,App,Renewed
NMC004534,Asia,India,Pro,20,20,7,1,5,2,863,App,Renewed
NMC004535,Africa,Morocco,Business,6,18,8,0,2,24,4075,API,Downgraded
NMC004536,North America,Canada,Business,48,30,8,0,1,1,4539,API,Renewed
NMC004537,North America,United States,Pro,19,30,5,0,1,0,1551,App,Renewed
NMC004538,Europe,United Kingdom,Free,15,16,2,0,1,15,175,App,Skipped
NMC004539,Africa,Nigeria,Free,10,13,5,0,3,5,173,App,Skipped
NMC004540,Africa,Ghana,Pro,48,20,10,0,3,1,1432,API,Renewed
NMC004541,Africa,Tanzania,Pro,6,23,9,0,2,3,1197,App,Renewed
NMC004542,Africa,South Africa,Free,9,15,4,0,0,15,258,API,Renewed
NMC004543,Africa,Rwanda,Business,33,22,9,0,4,3,4426,API,Renewed
NMC004544,Africa,Kenya,Pro,25,28,9,1,0,3,1999,API,Skipped
NMC004545,Europe,Italy,Pro,12,26,9,0,0,1,1993,API,Renewed
NMC004546,Africa,South Africa,Pro,6,19,8,0,1,1,1713,API,Renewed
NMC004547,Africa,Botswana,Pro,26,16,6,0,0,17,1301,App,Downgraded
NMC004548,Africa,South Africa,Business,27,22,10,0,3,10,2951,App,Renewed
NMC004549,Africa,South Africa,Pro,14,23,8,0,1,7,2088,App,Renewed
NMC004550,Africa,Rwanda,Pro,2,16,8,3,0,18,1855,API,Renewed
NMC004551,Africa,Kenya,Free,2,1,3,0,1,12,82,App,Downgraded
NMC004552,North America,United States,Pro,8,15,5,0,0,15,967,App,Renewed
NMC004553,Europe,Italy,Pro,10,14,6,0,0,4,1179,API,Renewed
NMC004554,Africa,Uganda,Pro,26,20,9,2,3,3,2231,App,Skipped
NMC004555,Africa,Botswana,Business,26,18,9,1,4,9,3591,API,Renewed
NMC004556,Africa,Tanzania,Free,10,5,6,0,0,38,137,API,Skipped
NMC004557,Africa,Côte d’Ivoire,Free,2,9,1,0,2,36,100,App,Renewed
NMC004558,North America,Mexico,Free,1,9,3,0,2,49,95,App,Skipped
NMC004559,Europe,France,Pro,13,22,8,0,2,2,1304,App,Renewed
NMC004560,Latin America,Argentina,Pro,30,13,7,0,0,10,853,App,Skipped
NMC004561,Latin America,Brazil,Free,7,9,4,0,1,16,71,App,Renewed
NMC004562,Africa,Uganda,Pro,14,12,7,0,0,6,922,App,Downgraded
NMC004563,Europe,Italy,Free,1,15,5,0,1,21,340,API,Renewed
NMC004564,North America,Canada,Pro,34,30,6,0,0,4,1969,API,Renewed
NMC004565,Europe,Spain,Free,14,16,4,0,2,9,360,API,Skipped
NMC004566,Africa,Nigeria,Free,10,7,6,0,2,69,99,App,Skipped
NMC004567,North America,United States,Business,29,20,9,0,4,2,1241,App,Renewed
NMC004568,Europe,Spain,Free,8,13,7,0,2,5,169,App,Skipped
NMC004569,Europe,Sweden,Pro,22,22,7,0,2,4,2259,API,Renewed
NMC004570,North America,United States,Free,10,13,2,0,0,23,251,API,Skipped
NMC004571,North America,United States,Business,23,20,9,0,1,5,4716,API,Renewed
NMC004572,North America,United States,Pro,27,28,10,0,2,1,2960,API,Renewed
NMC004573,Europe,Germany,Business,19,21,9,1,4,2,4147,API,Renewed
NMC004574,North America,United States,Pro,48,22,8,0,4,7,1888,API,Renewed
NMC004575,Oceania,Australia,Free,11,8,4,0,3,9,203,App,Skipped
NMC004576,Africa,Morocco,Free,6,9,5,0,2,11,264,API,Renewed
NMC004577,Latin America,Peru,Free,12,11,5,0,0,13,143,App,Downgraded
NMC004578,North America,Canada,Pro,8,14,9,0,0,11,1189,App,Renewed
NMC004579,Europe,Spain,Free,6,13,2,0,2,29,185,App,Skipped
NMC004580,Africa,Kenya,Free,13,15,4,0,0,6,111,App,Skipped
NMC004581,Europe,Netherlands,Free,32,18,3,0,1,4,242,App,Skipped
NMC004582,Africa,South Africa,Business,23,18,9,0,3,7,4207,API,Renewed
NMC004583,Asia,Japan,Pro,24,15,8,1,1,5,1053,App,Downgraded
NMC004584,North America,Mexico,Free,14,15,4,0,1,5,173,API,Downgraded
NMC004585,Africa,South Africa,Free,8,6,6,0,5,39,207,App,Renewed
NMC004586,Europe,Netherlands,Business,41,23,8,0,1,3,4001,API,Renewed
NMC004587,Africa,Ghana,Pro,9,18,5,0,2,6,714,App,Renewed
NMC004588,North America,United States,Business,46,29,10,0,5,1,4164,App,Renewed
NMC004589,Europe,Italy,Free,7,9,5,0,1,24,236,App,Skipped
NMC004590,Europe,France,Business,22,22,7,0,1,1,4312,API,Downgraded
NMC004591,Africa,Nigeria,Free,10,8,9,0,3,27,232,App,Renewed
NMC004592,Europe,France,Pro,17,23,8,0,0,1,1215,App,Renewed
NMC004593,Africa,South Africa,Free,10,2,1,0,2,24,93,App,Downgraded
NMC004594,Africa,Morocco,Free,6,9,4,0,0,21,103,App,Skipped
NMC004595,Africa,Côte d’Ivoire,Pro,19,25,8,0,1,1,1915,API,Renewed
NMC004596,North America,United States,Pro,11,25,4,1,0,3,1561,App,Renewed
NMC004597,Asia,United Arab Emirates,Business,32,24,9,0,1,7,2697,App,Renewed
NMC004598,Africa,Kenya,Business,36,29,9,1,3,0,5590,App,Renewed
NMC004599,Africa,Tanzania,Free,8,3,3,0,3,36,89,App,Downgraded
NMC004600,North America,United States,Free,20,9,8,0,1,31,295,API,Skipped
NMC004601,Africa,Morocco,Pro,26,22,5,0,0,2,1599,App,Renewed
NMC004602,Africa,Côte d’Ivoire,Business,10,25,6,0,2,1,4288,API,Renewed
NMC004603,Europe,Germany,Pro,30,21,6,3,1,2,1859,API,Downgraded
NMC004604,North America,Mexico,Pro,8,15,7,0,3,14,1373,API,Renewed
NMC004605,Africa,Côte d’Ivoire,Free,16,7,5,0,0,10,190,API,Skipped
NMC004606,North America,United States,Business,4,21,9,0,4,4,4359,App,Renewed
NMC004607,Africa,Botswana,Free,6,14,3,0,3,15,195,App,Skipped
NMC004608,Asia,Singapore,Business,31,20,9,0,4,7,4696,API,Renewed
NMC004609,North America,United States,Pro,12,19,6,1,2,8,735,App,Renewed
NMC004610,Asia,India,Free,6,18,2,0,3,15,321,API,Downgraded
NMC004611,North America,United States,Pro,11,23,8,0,0,3,1458,App,Skipped
NMC004612,Africa,Kenya,Business,38,23,7,1,2,8,3590,App,Skipped
NMC004613,Europe,Spain,Free,30,10,7,0,3,29,125,App,Renewed
NMC004614,Asia,Singapore,Free,4,13,5,0,1,15,222,App,Renewed
NMC004615,Asia,Indonesia,Pro,1,26,6,0,3,1,1217,App,Renewed
NMC004616,Africa,South Africa,Pro,18,18,7,1,0,11,1002,API,Renewed
NMC004617,Africa,Rwanda,Free,4,6,4,0,1,47,144,App,Downgraded
NMC004618,Asia,Singapore,Business,39,24,10,0,4,4,4953,App,Renewed
NMC004619,Africa,Nigeria,Free,11,10,3,0,1,12,137,API,Skipped
NMC004620,Asia,Indonesia,Free,5,11,1,0,1,18,168,API,Skipped
NMC004621,Africa,Uganda,Pro,12,7,8,0,2,16,969,App,Renewed
NMC004622,Europe,Italy,Free,10,9,5,0,0,14,134,App,Skipped
NMC004623,North America,United States,Pro,39,16,8,0,2,13,1679,API,Renewed
NMC004624,North America,United States,Business,17,25,7,0,3,1,4069,App,Downgraded
NMC004625,Europe,Netherlands,Pro,44,21,10,1,0,2,1400,App,Downgraded
NMC004626,Asia,Singapore,Business,34,25,6,0,2,1,2641,App,Renewed
